combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
40,1,0.642,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,2,0.4744,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,3,0.5579,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
40,4,0.622,128,128,5,0.5,0.5,0.001,0.0001,200,128,0.0,10
41,0,0.5719,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,1,0.578,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,2,0.52,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,3,0.6828,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
41,4,0.5921,128,128,5,0.5,0.1,0.001,0.0001,700,64,0.1,10
42,0,0.5891,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,1,0.5516,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,2,0.5581,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,3,0.6355,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
42,4,0.6067,64,128,3,0.1,0.1,0.001,0.0001,600,128,0.0,10
43,0,0.5341,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,1,0.602,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,2,0.6597,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,3,0.6276,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
43,4,0.4952,32,64,4,0.5,0.5,0.001,0.0001,500,32,0.1,0
44,0,0.5742,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,1,0.6008,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,2,0.5884,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,3,0.6005,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
44,4,0.5468,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
45,0,0.6183,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,1,0.603,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,2,0.7326,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,3,0.6518,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,4,0.6773,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
46,0,0.5645,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,1,0.6165,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,2,0.5183,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,3,0.62,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,4,0.5912,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
47,0,0.6593,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,1,0.5912,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,2,0.4966,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,3,0.6319,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,4,0.6451,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
48,0,0.567,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,1,0.5751,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,2,0.5848,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,3,0.5926,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,4,0.575,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
49,0,0.5756,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,1,0.6518,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,2,0.6389,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
