combo_id,fold,val_recall@10,val_ndcg@10,val_recall@20,val_ndcg@20,val_recall@50,val_ndcg@50,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup,hp_K_rec,hp_neg_ratio,hp_bpr_reg
71,4,0.2895,0.2088,0.3929,0.2433,0.5716,0.2906,64,64,5,0.1,0.5,0.001,0.0001,600,64,0.1,10,50,10,0.0001
72,0,0.2908,0.204,0.3912,0.2374,0.5474,0.279,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,1,0.2779,0.1959,0.3853,0.2317,0.5437,0.2739,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,2,0.2675,0.1885,0.3713,0.2228,0.5298,0.2653,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,3,0.2696,0.1941,0.3686,0.227,0.5283,0.2692,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,4,0.2768,0.198,0.3723,0.23,0.5341,0.2728,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
73,0,0.347,0.2473,0.4777,0.2906,0.6635,0.3402,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,1,0.3367,0.2425,0.464,0.2852,0.6467,0.3342,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,2,0.3339,0.2385,0.4561,0.2795,0.6501,0.3311,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,3,0.3408,0.2459,0.4671,0.2884,0.6499,0.3375,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,4,0.3282,0.2362,0.4513,0.2774,0.6391,0.3272,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
74,0,0.3109,0.2197,0.4233,0.2571,0.5966,0.3027,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,1,0.292,0.2077,0.4055,0.2455,0.5746,0.2907,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,2,0.2774,0.1974,0.3816,0.2325,0.5543,0.2782,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,3,0.3012,0.2138,0.4078,0.2495,0.5628,0.2912,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,4,0.2928,0.2107,0.3982,0.2459,0.5729,0.2919,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
75,0,0.2601,0.1864,0.3518,0.2175,0.5223,0.2624,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,1,0.2821,0.2021,0.3934,0.2391,0.5617,0.2839,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,2,0.2577,0.1868,0.3641,0.2222,0.5334,0.2671,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,3,0.2712,0.1961,0.3802,0.2319,0.5451,0.2763,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,4,0.2363,0.1722,0.3254,0.2018,0.4741,0.2417,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
76,0,0.2957,0.2087,0.4007,0.2438,0.574,0.2893,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,1,0.2833,0.1987,0.392,0.2349,0.5534,0.2779,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,2,0.2815,0.1962,0.388,0.2321,0.5666,0.279,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,3,0.2872,0.2028,0.3847,0.2361,0.5529,0.2808,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,4,0.2691,0.19,0.365,0.2222,0.5436,0.2696,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
77,0,0.319,0.2253,0.441,0.2655,0.6232,0.3136,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,1,0.3247,0.2284,0.4402,0.2668,0.6183,0.3147,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,2,0.3174,0.2278,0.4349,0.2668,0.6159,0.315,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,3,0.3077,0.2207,0.4255,0.2597,0.5922,0.3044,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,4,0.3034,0.2172,0.4134,0.2538,0.5923,0.3012,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
78,0,0.1748,0.1252,0.2433,0.1472,0.3662,0.1789,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,1,0.1762,0.1262,0.2617,0.1538,0.3805,0.1851,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,2,0.1673,0.1224,0.2475,0.1483,0.3684,0.1801,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,3,0.1852,0.1332,0.2664,0.1597,0.391,0.1923,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,4,0.1525,0.1044,0.2178,0.1254,0.3305,0.1548,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
79,0,0.2032,0.1409,0.2928,0.17,0.4241,0.204,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,1,0.217,0.1509,0.2971,0.1774,0.4398,0.215,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,2,0.2001,0.1394,0.283,0.1669,0.416,0.2018,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,3,0.2193,0.1583,0.3011,0.1853,0.4413,0.2225,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,4,0.1994,0.1397,0.2745,0.1646,0.4194,0.2027,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
80,0,0.1609,0.1099,0.241,0.1354,0.351,0.1641,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,1,0.1757,0.1194,0.2563,0.1459,0.3836,0.1793,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,2,0.1636,0.1226,0.2395,0.1468,0.3646,0.1797,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,3,0.1862,0.139,0.2707,0.1661,0.3994,0.1997,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,4,0.1914,0.1327,0.2641,0.1565,0.3831,0.1876,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
81,0,0.1056,0.0687,0.1683,0.0884,0.2804,0.1169,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,1,0.135,0.083,0.2058,0.1057,0.3105,0.1329,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,2,0.1443,0.0953,0.1975,0.1123,0.3124,0.1418,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,3,0.1282,0.0798,0.1958,0.1014,0.3137,0.1321,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,4,0.1672,0.1169,0.225,0.1361,0.3383,0.1654,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
82,0,0.3763,0.262,0.5098,0.3066,0.7018,0.3576,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,1,0.3617,0.2571,0.4998,0.3034,0.6848,0.3526,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,2,0.3564,0.2517,0.4887,0.2959,0.6796,0.3469,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,3,0.3528,0.2524,0.4864,0.2969,0.6661,0.3453,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,4,0.3439,0.2424,0.4783,0.287,0.6649,0.3369,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
83,0,0.3423,0.2358,0.4742,0.2796,0.6609,0.3288,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,1,0.3496,0.2508,0.481,0.2949,0.6706,0.3452,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,2,0.3511,0.2476,0.4784,0.2903,0.6673,0.3406,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,3,0.3502,0.2528,0.4709,0.2933,0.6556,0.3429,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,4,0.3365,0.2394,0.4633,0.2819,0.6547,0.3326,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
84,0,0.2416,0.1692,0.3353,0.2001,0.4878,0.2406,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,1,0.2435,0.1763,0.3313,0.2056,0.4812,0.2454,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,2,0.2602,0.1826,0.3568,0.2148,0.523,0.259,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,3,0.2773,0.2006,0.3773,0.234,0.5403,0.2777,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,4,0.2419,0.1761,0.3307,0.2056,0.4875,0.2472,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
85,0,0.3057,0.2182,0.4144,0.2546,0.5947,0.3026,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,1,0.2866,0.2053,0.39,0.24,0.5534,0.2834,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,2,0.3,0.2166,0.4114,0.2538,0.5828,0.2994,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,3,0.3006,0.2157,0.4068,0.2515,0.569,0.295,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,4,0.2908,0.2095,0.3928,0.2435,0.5662,0.2898,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
86,0,0.2174,0.1545,0.2986,0.1813,0.4353,0.2171,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,1,0.1836,0.1307,0.2723,0.1597,0.403,0.1945,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,2,0.2092,0.1523,0.2873,0.1779,0.422,0.2137,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,3,0.2099,0.1528,0.2892,0.1791,0.4292,0.216,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,4,0.2044,0.1482,0.2754,0.1717,0.4122,0.2082,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
87,0,0.2619,0.1867,0.3561,0.2184,0.5202,0.2617,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,1,0.2605,0.1877,0.3529,0.2185,0.5108,0.2605,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,2,0.2497,0.1805,0.3422,0.2114,0.4907,0.251,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,3,0.2382,0.1729,0.3351,0.2049,0.4836,0.2443,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,4,0.2326,0.1671,0.3263,0.1982,0.4866,0.241,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
88,0,0.3398,0.2361,0.47,0.2793,0.6462,0.3268,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,1,0.3308,0.2364,0.4562,0.2784,0.6392,0.3276,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,2,0.3194,0.2288,0.4432,0.2701,0.6302,0.3199,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,3,0.3488,0.2469,0.4748,0.2895,0.6499,0.3367,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,4,0.3371,0.2391,0.463,0.2818,0.6488,0.3312,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
89,0,0.3521,0.2451,0.4805,0.2875,0.6608,0.3355,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,1,0.3441,0.2464,0.4791,0.2914,0.6609,0.34,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,2,0.3433,0.243,0.4678,0.285,0.6485,0.3334,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,3,0.3454,0.2474,0.477,0.2914,0.6555,0.3395,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,4,0.3518,0.2499,0.4836,0.2941,0.6687,0.3433,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
90,0,0.3434,0.2432,0.4681,0.2845,0.6446,0.3316,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,1,0.3293,0.2366,0.4529,0.2781,0.6434,0.3288,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,2,0.3332,0.2384,0.4626,0.2818,0.6544,0.3328,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,3,0.351,0.253,0.4885,0.2987,0.6637,0.3458,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,4,0.3382,0.2406,0.4694,0.2846,0.6592,0.3347,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
91,0,0.2955,0.2116,0.4055,0.2486,0.575,0.2935,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,1,0.2886,0.2072,0.3974,0.2436,0.5648,0.2882,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,2,0.2882,0.2067,0.3965,0.2431,0.5703,0.2893,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,3,0.3068,0.2193,0.4193,0.2569,0.5869,0.3019,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,4,0.2938,0.2132,0.3999,0.2487,0.5728,0.2949,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
92,0,0.3825,0.2667,0.5188,0.312,0.7075,0.3625,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,1,0.358,0.2561,0.4902,0.3005,0.6735,0.3496,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,2,0.3509,0.2486,0.4852,0.2938,0.6674,0.3424,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,3,0.3622,0.2592,0.4929,0.3032,0.6764,0.3526,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,4,0.3495,0.2466,0.4777,0.29,0.6665,0.3401,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
93,0,0.3057,0.2165,0.4162,0.2534,0.5866,0.2987,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,1,0.3017,0.2161,0.4179,0.255,0.5891,0.3008,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,2,0.3091,0.2201,0.4203,0.2577,0.6001,0.3053,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,3,0.3062,0.2178,0.4225,0.257,0.6061,0.3061,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,4,0.3046,0.2169,0.4195,0.2554,0.6032,0.3042,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
94,0,0.1943,0.1347,0.2786,0.1622,0.4204,0.1992,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,1,0.2212,0.1497,0.2992,0.1754,0.4494,0.2155,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,2,0.1974,0.1337,0.2748,0.1591,0.4158,0.1964,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,3,0.2036,0.1385,0.2881,0.1665,0.4348,0.2052,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,4,0.2076,0.1412,0.2827,0.1657,0.4194,0.2021,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
95,0,0.1978,0.137,0.287,0.1662,0.4199,0.2007,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,1,0.2088,0.1469,0.2868,0.1727,0.427,0.2101,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,2,0.1936,0.1424,0.2806,0.1707,0.4169,0.2069,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,3,0.1921,0.1433,0.278,0.1711,0.4153,0.2075,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,4,0.2048,0.1439,0.2815,0.1693,0.4198,0.2055,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
96,0,0.2488,0.176,0.3496,0.2092,0.5088,0.2512,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,1,0.263,0.186,0.3547,0.2166,0.5164,0.2595,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,2,0.2658,0.1905,0.3713,0.2259,0.537,0.2693,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,3,0.2738,0.192,0.3606,0.2215,0.5205,0.2637,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,4,0.2548,0.1802,0.3415,0.2093,0.4943,0.2497,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
97,0,0.3651,0.255,0.4995,0.2992,0.6873,0.3491,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,1,0.3575,0.2583,0.489,0.3028,0.6775,0.3529,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,2,0.3527,0.2506,0.4845,0.2946,0.6719,0.3448,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,3,0.3601,0.2568,0.4848,0.2986,0.677,0.3495,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,4,0.3561,0.2527,0.4876,0.2967,0.6755,0.3472,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
98,0,0.3764,0.2631,0.5154,0.3092,0.7028,0.3593,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,1,0.3633,0.2582,0.5012,0.3043,0.6829,0.3532,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,2,0.3525,0.2509,0.4863,0.2956,0.6754,0.346,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,3,0.3539,0.2524,0.4869,0.2968,0.6672,0.3453,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,4,0.3433,0.2438,0.4746,0.2874,0.6656,0.3385,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
99,0,0.3528,0.2465,0.489,0.2913,0.6671,0.3386,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,1,0.3559,0.2552,0.4947,0.3009,0.6747,0.3494,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,2,0.3452,0.2406,0.4703,0.2827,0.6607,0.3332,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,3,0.3505,0.2482,0.4808,0.292,0.6572,0.3389,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,4,0.3491,0.2474,0.4824,0.292,0.6587,0.339,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
