combo_id,fold,val_macro,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
59,4,0.9488,128,256,4,0.1,0.5,0.001,0.0001,500,32,0.1,10
60,0,0.9451,128,256,4,0.1,0.1,0.001,0.0001,500,128,0.0,10
60,1,0.9386,128,256,4,0.1,0.1,0.001,0.0001,500,128,0.0,10
60,2,0.959,128,256,4,0.1,0.1,0.001,0.0001,500,128,0.0,10
60,3,0.9445,128,256,4,0.1,0.1,0.001,0.0001,500,128,0.0,10
60,4,0.9567,128,256,4,0.1,0.1,0.001,0.0001,500,128,0.0,10
61,0,0.9471,256,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
61,1,0.9428,256,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
61,2,0.9591,256,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
61,3,0.9365,256,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
61,4,0.9486,256,128,4,0.1,0.1,0.001,0.0001,500,32,0.1,0
62,0,0.9471,256,128,3,0.5,0.1,0.005,0.0001,500,64,0.0,0
62,1,0.9428,256,128,3,0.5,0.1,0.005,0.0001,500,64,0.0,0
62,2,0.9569,256,128,3,0.5,0.1,0.005,0.0001,500,64,0.0,0
62,3,0.9384,256,128,3,0.5,0.1,0.005,0.0001,500,64,0.0,0
62,4,0.9506,256,128,3,0.5,0.1,0.005,0.0001,500,64,0.0,0
63,0,0.9388,256,128,4,0.1,0.1,0.005,0.0001,500,32,0.0,0
63,1,0.9388,256,128,4,0.1,0.1,0.005,0.0001,500,32,0.0,0
63,2,0.9547,256,128,4,0.1,0.1,0.005,0.0001,500,32,0.0,0
63,3,0.9305,256,128,4,0.1,0.1,0.005,0.0001,500,32,0.0,0
63,4,0.9547,256,128,4,0.1,0.1,0.005,0.0001,500,32,0.0,0
64,0,0.953,256,128,5,0.1,0.1,0.001,0.0001,500,32,0.1,0
64,1,0.9425,256,128,5,0.1,0.1,0.001,0.0001,500,32,0.1,0
64,2,0.9592,256,128,5,0.1,0.1,0.001,0.0001,500,32,0.1,0
64,3,0.9385,256,128,5,0.1,0.1,0.001,0.0001,500,32,0.1,0
64,4,0.9507,256,128,5,0.1,0.1,0.001,0.0001,500,32,0.1,0
65,0,0.9471,256,256,3,0.1,0.1,0.005,0.0001,500,32,0.1,10
65,1,0.945,256,256,3,0.1,0.1,0.005,0.0001,500,32,0.1,10
