combo_id,fold,val_auc,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup
44,4,0.8635,128,128,3,0.1,0.5,0.005,0.0001,700,128,0.0,10
45,0,0.9018,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,1,0.8604,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,2,0.8531,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,3,0.8525,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
45,4,0.8693,32,64,2,0.1,0.1,0.005,0.0001,300,128,0.0,0
46,0,0.8618,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,1,0.8895,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,2,0.8621,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,3,0.856,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
46,4,0.8845,128,32,5,0.1,0.5,0.001,0.0001,300,128,0.0,10
47,0,0.7913,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,1,0.7564,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,2,0.5781,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,3,0.752,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
47,4,0.8155,64,32,4,0.5,0.5,0.001,0.0001,400,64,0.0,10
48,0,0.8281,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,1,0.8764,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,2,0.8933,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,3,0.8405,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
48,4,0.8183,64,64,1,0.1,0.5,0.005,0.0001,200,64,0.1,10
49,0,0.8239,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,1,0.9025,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,2,0.8097,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,3,0.9019,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
49,4,0.8436,64,128,2,0.1,0.5,0.005,0.0001,600,64,0.1,0
50,0,0.8601,128,128,6,0.1,0.1,0.001,0.0001,300,64,0.1,0
50,1,0.8484,128,128,6,0.1,0.1,0.001,0.0001,300,64,0.1,0
50,2,0.8973,128,128,6,0.1,0.1,0.001,0.0001,300,64,0.1,0
50,3,0.8608,128,128,6,0.1,0.1,0.001,0.0001,300,64,0.1,0
50,4,0.9266,128,128,6,0.1,0.1,0.001,0.0001,300,64,0.1,0
51,0,0.5901,64,64,4,0.5,0.1,0.005,0.0001,500,128,0.1,10
51,1,0.6689,64,64,4,0.5,0.1,0.005,0.0001,500,128,0.1,10
51,2,0.6238,64,64,4,0.5,0.1,0.005,0.0001,500,128,0.1,10
51,3,0.7086,64,64,4,0.5,0.1,0.005,0.0001,500,128,0.1,10
51,4,0.6805,64,64,4,0.5,0.1,0.005,0.0001,500,128,0.1,10
52,0,0.8558,128,64,1,0.1,0.5,0.001,0.0001,300,64,0.1,10
52,1,0.828,128,64,1,0.1,0.5,0.001,0.0001,300,64,0.1,10
52,2,0.8524,128,64,1,0.1,0.5,0.001,0.0001,300,64,0.1,10
52,3,0.8286,128,64,1,0.1,0.5,0.001,0.0001,300,64,0.1,10
52,4,0.8756,128,64,1,0.1,0.5,0.001,0.0001,300,64,0.1,10
53,0,0.8397,128,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,10
53,1,0.8952,128,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,10
53,2,0.9085,128,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,10
53,3,0.8971,128,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,10
53,4,0.866,128,128,4,0.1,0.5,0.001,0.0001,500,128,0.0,10
54,0,0.8731,64,128,5,0.1,0.1,0.001,0.0001,400,32,0.1,0
54,1,0.9036,64,128,5,0.1,0.1,0.001,0.0001,400,32,0.1,0
54,2,0.8917,64,128,5,0.1,0.1,0.001,0.0001,400,32,0.1,0
54,3,0.9139,64,128,5,0.1,0.1,0.001,0.0001,400,32,0.1,0
54,4,0.8485,64,128,5,0.1,0.1,0.001,0.0001,400,32,0.1,0
55,0,0.7332,64,128,6,0.5,0.5,0.001,0.0001,400,32,0.0,0
55,1,0.728,64,128,6,0.5,0.5,0.001,0.0001,400,32,0.0,0
55,2,0.7361,64,128,6,0.5,0.5,0.001,0.0001,400,32,0.0,0
55,3,0.7811,64,128,6,0.5,0.5,0.001,0.0001,400,32,0.0,0
55,4,0.715,64,128,6,0.5,0.5,0.001,0.0001,400,32,0.0,0
56,0,0.8988,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,1,0.9144,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,2,0.9083,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,3,0.8954,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
56,4,0.8901,128,32,2,0.1,0.5,0.001,0.0001,400,64,0.1,0
57,0,0.8285,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,1,0.8852,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,2,0.659,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
57,3,0.8727,32,128,5,0.1,0.1,0.001,0.0001,600,128,0.1,10
