combo_id,fold,val_recall@10,val_ndcg@10,val_recall@20,val_ndcg@20,val_recall@50,val_ndcg@50,hp_d,hp_d_prime,hp_K,hp_dropout,hp_dropout_gnn,hp_lr,hp_wd,hp_epochs,hp_hidden,hp_label_smoothing,hp_warmup,hp_K_rec,hp_neg_ratio,hp_bpr_reg
72,0,0.1279,0.1361,0.1888,0.164,0.2983,0.2072,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,1,0.1277,0.1332,0.1904,0.1611,0.3022,0.205,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,2,0.1289,0.1375,0.1924,0.166,0.2989,0.2082,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,3,0.1319,0.1388,0.1935,0.1664,0.3058,0.2106,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
72,4,0.1277,0.136,0.1878,0.1631,0.2985,0.2069,64,32,2,0.1,0.5,0.001,0.0001,400,32,0.1,0,50,5,0.001
73,0,0.127,0.1363,0.1889,0.1645,0.2915,0.2052,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,1,0.1274,0.1335,0.1908,0.1616,0.3013,0.2047,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,2,0.1259,0.1339,0.1845,0.16,0.2899,0.2018,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,3,0.1109,0.1201,0.1697,0.1462,0.2755,0.1877,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
73,4,0.1271,0.1354,0.1873,0.1625,0.2948,0.205,128,64,4,0.5,0.1,0.005,0.0001,700,128,0.1,0,20,5,0.001
74,0,0.1302,0.1385,0.1955,0.1685,0.303,0.211,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,1,0.1368,0.141,0.2031,0.1704,0.3183,0.2157,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,2,0.1252,0.1337,0.185,0.1603,0.2913,0.2024,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,3,0.1318,0.139,0.1942,0.1669,0.3051,0.2107,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
74,4,0.1342,0.142,0.1993,0.1717,0.3143,0.217,64,128,4,0.1,0.1,0.001,0.0001,500,32,0.0,0,20,5,0.0001
75,0,0.1088,0.1162,0.1616,0.14,0.2559,0.1774,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,1,0.1049,0.1093,0.1575,0.1327,0.2524,0.1698,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,2,0.1067,0.1149,0.1554,0.1365,0.2528,0.1746,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,3,0.1039,0.1093,0.1581,0.1333,0.2536,0.1709,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
75,4,0.1091,0.116,0.1596,0.1385,0.2541,0.1756,32,32,6,0.5,0.1,0.005,0.0001,700,64,0.1,10,50,5,0.0001
76,0,0.139,0.1471,0.2073,0.1782,0.3197,0.2227,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,1,0.1371,0.1423,0.2062,0.1733,0.3238,0.2193,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,2,0.1333,0.1412,0.2,0.1713,0.3156,0.2169,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,3,0.143,0.1493,0.2073,0.1782,0.3225,0.2235,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
76,4,0.1335,0.1419,0.2033,0.1736,0.3168,0.2183,128,32,6,0.1,0.1,0.001,0.0001,300,64,0.1,10,10,5,0.0001
77,0,0.1282,0.1373,0.1928,0.1667,0.3006,0.2095,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,1,0.1214,0.1268,0.1837,0.1547,0.2982,0.199,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,2,0.12,0.1281,0.1794,0.1547,0.2842,0.196,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,3,0.1257,0.1321,0.1862,0.1592,0.2991,0.2036,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
77,4,0.1258,0.1345,0.1828,0.1602,0.2909,0.2026,128,128,3,0.5,0.1,0.005,0.0001,200,128,0.1,0,50,5,0.0001
78,0,0.1006,0.1085,0.1499,0.131,0.2381,0.1657,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,1,0.0984,0.104,0.1474,0.1254,0.2378,0.1609,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,2,0.0967,0.105,0.1469,0.127,0.2298,0.1597,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,3,0.1001,0.105,0.1497,0.1271,0.2397,0.1625,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
78,4,0.1054,0.1119,0.1562,0.1346,0.2438,0.1692,64,128,2,0.5,0.5,0.001,0.0001,200,128,0.1,10,20,10,0.001
79,0,0.1214,0.1309,0.178,0.1566,0.2808,0.1972,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,1,0.1135,0.1183,0.169,0.1431,0.2703,0.1827,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,2,0.1162,0.1248,0.1708,0.1491,0.2691,0.1877,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,3,0.1213,0.1295,0.1826,0.157,0.2859,0.1977,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
79,4,0.1173,0.1264,0.1731,0.1515,0.2758,0.1923,128,128,3,0.5,0.1,0.001,0.0001,200,32,0.0,10,10,10,0.001
80,0,0.0992,0.1083,0.1471,0.1299,0.2329,0.1638,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,1,0.0957,0.1008,0.1437,0.1219,0.2298,0.1555,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,2,0.0918,0.1013,0.1365,0.1209,0.2177,0.1526,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,3,0.0805,0.0874,0.1297,0.1097,0.2135,0.1427,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
80,4,0.101,0.1093,0.1478,0.1302,0.2305,0.163,32,128,3,0.5,0.1,0.001,0.0001,400,64,0.0,10,20,5,0.001
81,0,0.0693,0.0751,0.1086,0.0932,0.1831,0.1225,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,1,0.0935,0.0982,0.1383,0.1182,0.2259,0.1522,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,2,0.0964,0.1047,0.1417,0.1244,0.2263,0.1574,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,3,0.092,0.0983,0.1397,0.1195,0.2242,0.1529,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
81,4,0.1009,0.1085,0.1455,0.1284,0.2292,0.1614,32,32,1,0.5,0.1,0.001,0.0001,300,128,0.0,0,50,5,0.0001
82,0,0.1417,0.1486,0.2146,0.1819,0.3313,0.2279,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,1,0.1462,0.1521,0.2156,0.1834,0.3364,0.231,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,2,0.1377,0.1459,0.2049,0.176,0.3211,0.2221,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,3,0.1498,0.1558,0.2222,0.188,0.3423,0.2354,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
82,4,0.1402,0.1457,0.2086,0.1768,0.3234,0.2222,64,64,1,0.1,0.1,0.005,0.0001,1000,32,0.0,10,20,10,0.0001
83,0,0.1369,0.1439,0.2029,0.1739,0.317,0.2189,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,1,0.1468,0.152,0.2183,0.1842,0.3344,0.2301,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,2,0.1436,0.1528,0.2112,0.1831,0.3333,0.2314,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,3,0.1413,0.1454,0.2105,0.1766,0.3279,0.2227,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
83,4,0.1406,0.1463,0.2096,0.1779,0.3287,0.2248,64,128,1,0.1,0.1,0.005,0.0001,700,64,0.0,10,50,5,0.001
84,0,0.1061,0.114,0.1552,0.1361,0.2515,0.1742,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,1,0.1015,0.1072,0.1545,0.1306,0.2514,0.1682,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,2,0.1073,0.1152,0.1551,0.1364,0.2495,0.1735,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,3,0.1037,0.1099,0.1589,0.1347,0.2604,0.1743,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
84,4,0.1104,0.1166,0.1584,0.1382,0.2537,0.1756,32,32,1,0.5,0.5,0.005,0.0001,700,128,0.1,0,50,10,0.0001
85,0,0.1118,0.1197,0.1669,0.1448,0.2639,0.1831,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,1,0.1089,0.1134,0.161,0.1366,0.2641,0.1768,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,2,0.113,0.121,0.1685,0.1458,0.2681,0.1846,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,3,0.1118,0.1182,0.1692,0.1438,0.2704,0.1836,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
85,4,0.1121,0.1203,0.1627,0.1429,0.2584,0.1805,64,64,4,0.5,0.1,0.001,0.0001,1000,32,0.1,0,50,5,0.0001
86,0,0.0985,0.1068,0.148,0.1292,0.2324,0.1626,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,1,0.0957,0.1014,0.1426,0.1218,0.229,0.1557,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,2,0.0963,0.1052,0.1427,0.1256,0.2278,0.1587,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,3,0.0962,0.1023,0.1483,0.1254,0.2327,0.1588,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
86,4,0.1006,0.1085,0.1484,0.1299,0.2309,0.1626,32,32,4,0.5,0.5,0.005,0.0001,200,64,0.1,0,20,10,0.001
87,0,0.1041,0.111,0.155,0.1341,0.2477,0.1708,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,1,0.1051,0.1114,0.1554,0.1337,0.2545,0.1723,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,2,0.1053,0.1145,0.1575,0.1375,0.2523,0.1747,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,3,0.1069,0.1131,0.1601,0.137,0.2631,0.1775,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
87,4,0.1087,0.1165,0.1558,0.1376,0.2497,0.1745,32,64,1,0.5,0.5,0.005,0.0001,700,64,0.1,0,10,10,0.001
88,0,0.1298,0.1385,0.1936,0.1677,0.2993,0.2094,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,1,0.128,0.134,0.1922,0.1625,0.3038,0.2064,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,2,0.1265,0.1344,0.1876,0.1616,0.2961,0.2043,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,3,0.1317,0.1374,0.1991,0.1678,0.3123,0.2125,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
88,4,0.1362,0.1436,0.2023,0.1738,0.3174,0.2196,32,64,2,0.1,0.1,0.005,0.0001,1000,128,0.0,0,20,10,0.001
89,0,0.1422,0.1504,0.2114,0.1821,0.3336,0.2303,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,1,0.1434,0.1494,0.2172,0.1823,0.3289,0.2264,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,2,0.1379,0.1449,0.2058,0.1754,0.3267,0.2233,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,3,0.1519,0.1585,0.2262,0.1919,0.3469,0.2394,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
89,4,0.1447,0.1529,0.2154,0.185,0.339,0.2337,128,64,4,0.1,0.5,0.005,0.0001,300,128,0.0,10,10,5,0.001
90,0,0.1373,0.1454,0.2055,0.1765,0.3201,0.2217,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,1,0.1399,0.1447,0.2094,0.1758,0.3237,0.2209,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,2,0.135,0.1438,0.2,0.1727,0.3128,0.2173,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,3,0.1444,0.1506,0.2128,0.1814,0.3308,0.2279,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
90,4,0.1398,0.1475,0.2062,0.1777,0.3271,0.2252,64,32,4,0.1,0.1,0.005,0.0001,500,128,0.0,10,10,5,0.001
91,0,0.121,0.1312,0.182,0.159,0.2863,0.2004,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,1,0.1088,0.1135,0.1651,0.1384,0.2631,0.1767,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,2,0.1213,0.1301,0.1798,0.1561,0.2824,0.1965,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,3,0.1076,0.1153,0.1681,0.1425,0.2705,0.1826,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
91,4,0.1253,0.1353,0.183,0.1613,0.2933,0.2047,64,64,4,0.5,0.5,0.001,0.0001,1000,128,0.1,10,20,10,0.0001
92,0,0.1372,0.1453,0.2057,0.1765,0.3217,0.2224,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,1,0.1422,0.1479,0.2118,0.1791,0.3309,0.2259,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,2,0.1391,0.1468,0.2019,0.1745,0.3208,0.2218,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,3,0.1478,0.1538,0.2172,0.1849,0.3401,0.2333,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
92,4,0.1402,0.1458,0.2089,0.1773,0.3314,0.2254,64,128,4,0.1,0.1,0.005,0.0001,700,32,0.0,10,10,10,0.0001
93,0,0.1264,0.1349,0.1875,0.1626,0.2957,0.2053,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,1,0.1248,0.1295,0.1852,0.1564,0.2985,0.2005,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,2,0.1214,0.1289,0.183,0.1563,0.2868,0.1971,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,3,0.13,0.1347,0.1915,0.1626,0.3026,0.2063,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
93,4,0.1246,0.1328,0.1838,0.1596,0.2926,0.2025,32,32,5,0.1,0.5,0.005,0.0001,300,64,0.0,10,10,5,0.0001
94,0,0.1165,0.1258,0.1724,0.1515,0.2766,0.1925,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,1,0.1148,0.1188,0.1706,0.1435,0.2726,0.1833,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,2,0.1169,0.1254,0.1714,0.1495,0.2738,0.1899,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,3,0.1168,0.1245,0.1764,0.1511,0.2844,0.1937,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
94,4,0.1114,0.1185,0.1628,0.1414,0.2589,0.1792,128,32,1,0.5,0.5,0.001,0.0001,200,64,0.0,0,50,5,0.001
95,0,0.1125,0.1222,0.1654,0.1461,0.264,0.1849,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,1,0.1034,0.1074,0.1526,0.1291,0.2457,0.1656,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,2,0.1066,0.115,0.1569,0.1369,0.2485,0.1731,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,3,0.1179,0.1237,0.1742,0.1487,0.2752,0.1886,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
95,4,0.11,0.1184,0.1598,0.1407,0.2561,0.1785,64,32,3,0.5,0.5,0.001,0.0001,300,32,0.0,0,50,10,0.0001
96,0,0.133,0.1414,0.1959,0.1697,0.3031,0.212,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,1,0.1263,0.1326,0.1915,0.1618,0.3012,0.2046,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,2,0.1291,0.1383,0.1907,0.1658,0.2999,0.2086,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,3,0.1349,0.1432,0.2028,0.1737,0.3144,0.2178,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
96,4,0.131,0.1408,0.1934,0.169,0.3052,0.2132,128,64,4,0.1,0.5,0.001,0.0001,200,64,0.1,0,10,10,0.0001
97,0,0.1447,0.1542,0.2138,0.1858,0.335,0.2335,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,1,0.1523,0.1566,0.2229,0.1884,0.3448,0.2364,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,2,0.1436,0.1523,0.2124,0.1832,0.334,0.2312,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,3,0.1511,0.1584,0.2267,0.1925,0.3481,0.2402,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
97,4,0.1424,0.1513,0.221,0.1873,0.3423,0.2352,128,32,1,0.1,0.1,0.005,0.0001,700,64,0.0,0,20,10,0.001
98,0,0.1455,0.1519,0.2139,0.1829,0.3337,0.2302,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,1,0.1465,0.1529,0.2173,0.1845,0.3345,0.2308,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,2,0.1362,0.1446,0.2031,0.1749,0.323,0.2224,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,3,0.1478,0.1547,0.2226,0.1887,0.3414,0.2353,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
98,4,0.1458,0.1536,0.2178,0.1863,0.3415,0.2351,128,32,6,0.1,0.1,0.005,0.0001,700,32,0.0,0,50,10,0.001
99,0,0.1438,0.1508,0.2141,0.1829,0.3351,0.2303,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,1,0.146,0.152,0.2168,0.184,0.3349,0.2306,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,2,0.1366,0.145,0.2034,0.1747,0.3233,0.2221,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,3,0.1514,0.1589,0.225,0.1919,0.3479,0.2403,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
99,4,0.1435,0.1515,0.2135,0.1833,0.3344,0.2311,128,32,2,0.1,0.5,0.005,0.0001,300,128,0.1,10,10,10,0.0001
